租金,room_size,室,卫,厅,天然气,空调,独卫,飘窗,阳台,district_name,price_y,最近地铁距离,1500内地铁口,最近公交站距离,500内公交站数量,最近银行距离,1000内银行数量,最近影院距离,1000内影院数量,最近餐饮距离,700内餐饮数量,500内超市数量,1000内公园数量,最近菜市场距离,1000内菜市场数量
670,9,4,1,1,0,0,0,1,0,青羊区,20163,1140.94843,清江西路,142.501909,5,1016.150911,1,1222.467958,1,154.1055794,17,4,15,1160.911028,1
690,8,4,1,1,0,0,0,0,0,青羊区,20163,1140.94843,清江西路,142.501909,5,1016.150911,1,1222.467958,1,154.1055794,17,4,15,1160.911028,1
750,9,4,1,1,0,0,0,0,0,青羊区,20163,1140.94843,清江西路,142.501909,5,1016.150911,1,1222.467958,1,154.1055794,17,4,15,1160.911028,1
1200,22,4,2,1,0,0,1,0,1,高新区,22064,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
890,18,4,2,1,0,0,0,0,1,高新区,22064,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
740,8,4,2,1,0,0,0,0,0,高新区,22064,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
790,11,4,2,1,0,0,0,0,0,高新区,22064,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
830,11,4,1,1,0,0,0,0,0,高新区,22064,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
860,14,4,1,1,0,0,0,0,1,高新区,22064,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
820,10,4,1,1,0,0,0,1,0,高新区,22064,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
790,9,4,1,1,0,0,0,1,0,高新区,22064,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
770,17,4,1,1,0,0,0,0,1,金牛区,13724,1761.592806,金周路,365.4192447,2,1260.52642,1,2366.756267,1,101.5593379,20,10,20,617.0550187,3
710,11,4,1,1,0,1,0,1,0,金牛区,13724,1761.592806,金周路,365.4192447,2,1260.52642,1,2366.756267,1,101.5593379,20,10,20,617.0550187,3
455,7,4,1,1,0,0,0,1,0,金牛区,13724,1761.592806,金周路,365.4192447,2,1260.52642,1,2366.756267,1,101.5593379,20,10,20,617.0550187,3
710,11,4,1,1,0,0,0,1,0,金牛区,13724,1761.592806,金周路,365.4192447,2,1260.52642,1,2366.756267,1,101.5593379,20,10,20,617.0550187,3
680,15,4,2,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
600,11,4,2,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
890,17,4,2,1,0,0,1,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
472,10,4,2,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
560,7,4,1,1,0,1,0,1,0,锦江区,,1435.016062,四川师大,116.4670271,5,907.3077002,1,3675.448376,1,250.8125649,20,10,18,423.3158518,2
760,6,4,1,1,0,1,0,0,0,锦江区,,1435.016062,四川师大,116.4670271,5,907.3077002,1,3675.448376,1,250.8125649,20,10,18,423.3158518,2
680,9,4,1,1,0,0,0,0,0,锦江区,,1435.016062,四川师大,116.4670271,5,907.3077002,1,3675.448376,1,250.8125649,20,10,18,423.3158518,2
880,12,4,1,1,0,1,0,0,0,锦江区,,1435.016062,四川师大,116.4670271,5,907.3077002,1,3675.448376,1,250.8125649,20,10,18,423.3158518,2
840,10,4,1,1,0,0,0,0,0,高新区,,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
1050,21,4,1,1,0,0,0,0,1,高新区,,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
950,14,4,1,1,0,0,0,1,0,高新区,,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
850,11,4,1,1,0,0,0,1,0,高新区,,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
750,7,4,1,1,0,0,0,0,0,高新区,,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
1050,22,4,1,1,0,0,0,0,1,高新区,,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
950,13,4,1,1,0,0,0,1,0,高新区,,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
900,10,4,1,1,0,1,0,1,0,高新区,,2915.368705,神仙树,9.702539783,4,1010.064732,1,3615.468939,1,55.10385695,20,5,4,450.612035,2
570,8,5,2,1,0,0,0,0,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
490,7,5,2,1,0,0,0,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
830,16,5,2,1,0,0,1,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
640,14,5,2,1,0,0,0,0,1,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
600,10,5,2,1,0,0,0,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
490,7,5,2,1,0,0,0,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
600,10,5,2,1,0,0,0,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
570,8,5,2,1,0,0,0,0,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
640,14,5,2,1,0,0,0,0,1,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
850,16,5,2,1,0,0,1,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
660,14,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
550,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,16,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
350,8,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
380,12,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
395,15,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,19,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
660,15,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
380,12,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
370,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,19,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
340,15,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
640,12,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
650,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,19,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
570,8,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
660,14,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
350,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,16,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
670,13,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
520,22,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
640,12,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
690,19,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
670,15,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
950,19,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
370,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
640,12,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
805,16,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
660,14,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
570,8,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
660,14,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
570,8,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
430,16,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
680,13,3,1,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
530,6,3,1,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
690,10,3,1,1,0,1,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
670,15,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,19,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
640,12,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,16,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
660,14,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
570,8,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
1050,12,4,2,1,0,0,0,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1400,23,4,2,1,0,0,1,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
970,10,4,2,1,0,0,0,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1200,36,4,2,1,0,0,0,0,1,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1400,22,4,2,1,0,0,1,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
950,8,4,2,1,0,0,0,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1050,13,4,2,1,0,0,0,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1150,29,4,2,1,0,0,0,0,1,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1020,11,5,2,1,0,0,0,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1180,39,5,2,1,0,0,0,0,1,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1025,13,5,2,1,0,0,0,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1400,31,5,2,1,0,0,1,0,1,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
930,9,5,2,1,0,0,0,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1400,26,4,2,1,0,0,1,0,1,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1050,13,4,2,1,0,0,0,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
1150,29,4,2,1,0,0,0,0,1,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
950,8,4,2,1,0,0,0,1,0,高新区,16268,387.1632722,世纪城 天府三街,67.98596425,4,807.353559,1,879.89686,1,112.223548,20,9,20,250.5783434,1
640,12,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
670,15,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
430,19,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
550,12,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
670,15,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
860,19,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,16,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
570,8,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
660,14,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,16,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
570,8,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
395,14,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
400,15,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
385,12,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
890,19,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
620,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
850,16,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
660,14,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
570,8,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
1030,14,3,1,1,0,0,0,0,1,青羊区,25951,460.1339172,人民公园 通惠门 宽窄巷子 中医大省医院,71.0810145,3,403.4177986,3,1621.758519,1,282.1153792,20,10,20,756.1744905,3
1000,11,3,1,1,0,0,0,1,0,青羊区,25951,460.1339172,人民公园 通惠门 宽窄巷子 中医大省医院,71.0810145,3,403.4177986,3,1621.758519,1,282.1153792,20,10,20,756.1744905,3
950,8,3,1,1,0,0,0,1,0,青羊区,25951,460.1339172,人民公园 通惠门 宽窄巷子 中医大省医院,71.0810145,3,403.4177986,3,1621.758519,1,282.1153792,20,10,20,756.1744905,3
430,16,4,2,1,0,0,1,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
570,8,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
370,10,4,2,1,0,0,0,1,0,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
660,14,4,2,1,0,0,0,0,1,龙泉驿区,,1471.172077,大面铺 连山坡,181.3505202,4,4646.145086,1,595.3927849,2,0.346141451,20,1,4,648.8154872,1
590,12,8,5,1,0,0,0,0,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
940,17,8,5,1,0,0,0,0,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
714,35,8,5,1,0,0,0,0,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
690,6,8,5,1,0,0,0,0,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
840,29,8,5,1,0,0,1,0,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
640,6,8,5,1,0,0,0,0,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
658,17,8,5,1,0,0,0,0,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
1200,29,8,5,1,0,0,1,0,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
1200,18,4,2,1,0,0,1,1,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
1110,20,4,2,1,0,1,0,0,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
870,11,4,2,1,0,1,0,1,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
820,11,4,2,1,0,0,0,1,0,金牛区,15383,3374.93399,韦家碾,383.3187923,4,1207.837816,1,2009.832906,1,45.01904604,20,4,11,455.5615474,3
790,10,4,2,1,0,0,0,1,0,高新区,18577,2271.425586,天府三街,136.4359297,4,1538.509701,1,693.7904353,2,148.8766725,20,12,7,553.9475747,1
890,22,4,2,1,0,0,0,0,1,高新区,18577,2271.425586,天府三街,136.4359297,4,1538.509701,1,693.7904353,2,148.8766725,20,12,7,553.9475747,1
800,11,4,2,1,0,0,0,1,0,高新区,18577,2271.425586,天府三街,136.4359297,4,1538.509701,1,693.7904353,2,148.8766725,20,12,7,553.9475747,1
1100,23,4,2,1,0,0,1,1,0,高新区,18577,2271.425586,天府三街,136.4359297,4,1538.509701,1,693.7904353,2,148.8766725,20,12,7,553.9475747,1
620,12,6,2,1,0,0,0,0,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
650,15,6,2,1,0,0,0,1,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
650,15,6,2,1,0,0,0,1,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
760,27,6,2,1,0,0,0,0,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
730,17,6,2,1,0,0,0,1,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
